2023-02-21 16:47:54,523 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport:349 - Spring Data JPA - Could not safely identify store assignment for repository candidate interface app.repository.RaceDndWrappRepository; If you want this repository to be a JPA repository, consider annotating your entities with one of these annotations: javax.persistence.Entity, javax.persistence.MappedSuperclass (preferred), or consider extending one of the following types with your repository: org.springframework.data.jpa.repository.JpaRepository
2023-02-21 16:47:54,594 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate:201 - Finished Spring Data repository scanning in 195 ms. Found 1 JPA repository interfaces.
2023-02-21 16:47:54,669 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate:262 - Multiple Spring Data modules found, entering strict repository configuration mode
2023-02-21 16:47:54,670 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate:132 - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2023-02-21 16:47:54,716 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport:349 - Spring Data MongoDB - Could not safely identify store assignment for repository candidate interface app.repository.UserFileRepository; If you want this repository to be a MongoDB repository, consider annotating your entities with one of these annotations: org.springframework.data.mongodb.core.mapping.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.mongodb.repository.MongoRepository
2023-02-21 16:47:54,757 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate:201 - Finished Spring Data repository scanning in 86 ms. Found 3 MongoDB repository interfaces.
2023-02-21 16:47:55,740 [main] INFO  o.h.jpa.internal.util.LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-02-21 16:47:55,879 [main] INFO  org.hibernate.Version:44 - HHH000412: Hibernate ORM core version 5.6.14.Final
2023-02-21 16:47:56,198 [main] INFO  o.h.annotations.common.Version:56 - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2023-02-21 16:47:56,435 [main] INFO  com.zaxxer.hikari.HikariDataSource:110 - HikariPool-1 - Starting...
2023-02-21 16:47:57,033 [main] INFO  com.zaxxer.hikari.HikariDataSource:123 - HikariPool-1 - Start completed.
2023-02-21 16:47:57,054 [main] INFO  org.hibernate.dialect.Dialect:175 - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2023-02-21 16:47:58,863 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-02-21 16:47:58,876 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:437 - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-02-21 16:47:59,896 [main] INFO  org.mongodb.driver.client:71 - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.6.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/19.0.2+7-44"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=majority, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='root', source='admin', password=<hidden>, mechanismProperties=<hidden>}, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.Jep395RecordCodecProvider@7e20f4e3]}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=cluster0.sazojlo.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-n22s4x-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2023-02-21 16:47:59,914 [cluster-ClusterId{value='63f4d99ffef31f1075e7bd19', description='null'}-srv-cluster0.sazojlo.mongodb.net] INFO  org.mongodb.driver.cluster:71 - Adding discovered server ac-vxmqfo7-shard-00-00.sazojlo.mongodb.net:27017 to client view of cluster
2023-02-21 16:47:59,963 [cluster-ClusterId{value='63f4d99ffef31f1075e7bd19', description='null'}-srv-cluster0.sazojlo.mongodb.net] INFO  org.mongodb.driver.cluster:71 - Adding discovered server ac-vxmqfo7-shard-00-01.sazojlo.mongodb.net:27017 to client view of cluster
2023-02-21 16:47:59,965 [cluster-ClusterId{value='63f4d99ffef31f1075e7bd19', description='null'}-srv-cluster0.sazojlo.mongodb.net] INFO  org.mongodb.driver.cluster:71 - Adding discovered server ac-vxmqfo7-shard-00-02.sazojlo.mongodb.net:27017 to client view of cluster
2023-02-21 16:48:00,360 [cluster-ClusterId{value='63f4d99ffef31f1075e7bd19', description='null'}-ac-vxmqfo7-shard-00-02.sazojlo.mongodb.net:27017] INFO  org.mongodb.driver.connection:71 - Opened connection [connectionId{localValue:4, serverValue:324675}] to ac-vxmqfo7-shard-00-02.sazojlo.mongodb.net:27017
2023-02-21 16:48:00,361 [cluster-ClusterId{value='63f4d99ffef31f1075e7bd19', description='null'}-ac-vxmqfo7-shard-00-02.sazojlo.mongodb.net:27017] INFO  org.mongodb.driver.cluster:71 - Monitor thread successfully connected to server with description ServerDescription{address=ac-vxmqfo7-shard-00-02.sazojlo.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=13, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=306842900, setName='atlas-n22s4x-shard-0', canonicalAddress=ac-vxmqfo7-shard-00-02.sazojlo.mongodb.net:27017, hosts=[ac-vxmqfo7-shard-00-00.sazojlo.mongodb.net:27017, ac-vxmqfo7-shard-00-02.sazojlo.mongodb.net:27017, ac-vxmqfo7-shard-00-01.sazojlo.mongodb.net:27017], passives=[], arbiters=[], primary='ac-vxmqfo7-shard-00-01.sazojlo.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='GCP'}, Tag{name='region', value='WESTERN_EUROPE'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=8, topologyVersion=TopologyVersion{processId=63efa884430e38196ab0603c, counter=3}, lastWriteDate=Tue Feb 21 16:48:01 EET 2023, lastUpdateTimeNanos=400902824561100}
2023-02-21 16:48:00,363 [cluster-ClusterId{value='63f4d99ffef31f1075e7bd19', description='null'}-ac-vxmqfo7-shard-00-00.sazojlo.mongodb.net:27017] INFO  org.mongodb.driver.connection:71 - Opened connection [connectionId{localValue:1, serverValue:328352}] to ac-vxmqfo7-shard-00-00.sazojlo.mongodb.net:27017
2023-02-21 16:48:00,363 [cluster-rtt-ClusterId{value='63f4d99ffef31f1075e7bd19', description='null'}-ac-vxmqfo7-shard-00-02.sazojlo.mongodb.net:27017] INFO  org.mongodb.driver.connection:71 - Opened connection [connectionId{localValue:5, serverValue:324675}] to ac-vxmqfo7-shard-00-02.sazojlo.mongodb.net:27017
2023-02-21 16:48:00,363 [cluster-rtt-ClusterId{value='63f4d99ffef31f1075e7bd19', description='null'}-ac-vxmqfo7-shard-00-00.sazojlo.mongodb.net:27017] INFO  org.mongodb.driver.connection:71 - Opened connection [connectionId{localValue:6, serverValue:328347}] to ac-vxmqfo7-shard-00-00.sazojlo.mongodb.net:27017
2023-02-21 16:48:00,364 [cluster-ClusterId{value='63f4d99ffef31f1075e7bd19', description='null'}-ac-vxmqfo7-shard-00-01.sazojlo.mongodb.net:27017] INFO  org.mongodb.driver.connection:71 - Opened connection [connectionId{localValue:2, serverValue:337897}] to ac-vxmqfo7-shard-00-01.sazojlo.mongodb.net:27017
2023-02-21 16:48:00,364 [cluster-rtt-ClusterId{value='63f4d99ffef31f1075e7bd19', description='null'}-ac-vxmqfo7-shard-00-01.sazojlo.mongodb.net:27017] INFO  org.mongodb.driver.connection:71 - Opened connection [connectionId{localValue:3, serverValue:337897}] to ac-vxmqfo7-shard-00-01.sazojlo.mongodb.net:27017
2023-02-21 16:48:00,364 [cluster-ClusterId{value='63f4d99ffef31f1075e7bd19', description='null'}-ac-vxmqfo7-shard-00-00.sazojlo.mongodb.net:27017] INFO  org.mongodb.driver.cluster:71 - Monitor thread successfully connected to server with description ServerDescription{address=ac-vxmqfo7-shard-00-00.sazojlo.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=13, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=309035000, setName='atlas-n22s4x-shard-0', canonicalAddress=ac-vxmqfo7-shard-00-00.sazojlo.mongodb.net:27017, hosts=[ac-vxmqfo7-shard-00-00.sazojlo.mongodb.net:27017, ac-vxmqfo7-shard-00-02.sazojlo.mongodb.net:27017, ac-vxmqfo7-shard-00-01.sazojlo.mongodb.net:27017], passives=[], arbiters=[], primary='ac-vxmqfo7-shard-00-01.sazojlo.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='GCP'}, Tag{name='region', value='WESTERN_EUROPE'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=8, topologyVersion=TopologyVersion{processId=63efa60abb46efd2ddc43b49, counter=4}, lastWriteDate=Tue Feb 21 16:48:01 EET 2023, lastUpdateTimeNanos=400902829122500}
